Fid,Trans_Date,CC_No,CC_type,Trans_Type,Amount,Firstname,Lastname,Gender,Age,lat,lon,Transid,Label,results
172.217.11.10-10.42.0.211-443-59384-6,11-12-21,3580000000000000.0,EaseMyTrip,kids_pets,319.68028300000003,Jessica,Ward,Female,65,33.5623,-112.0559,555000,0,0
10.42.0.1-10.42.0.42-53-49493-17,03-04-21,6010000000000000.0,Dynamic Currency Conversion,home,753.3958700000001,Vincent,Ward,Male,52,42.2665,-72.0821,750000,1,1
10.42.0.211-64.71.142.125-42021-443-6,26-09-22,3570000000000000.0,Single Currency Card,personal_care,179.23246899999998,Kristina,Stewart,Female,55,34.3795,-118.523,745000,1,1
10.42.0.151-10.42.0.1-17190-53-17,29-12-22,4.54e+18,EaseMyTrip,shopping_net,1082.482851,Nathan,Mendoza,Male,66,35.9866,-106.0654,695000,0,0
203.130.53.126-10.42.0.42-80-56554-6,12-10-22,4750000000000.0,Dynamic Currency Conversion,personal_care,117.833863,Carrie,Washington,Female,61,41.4802,-86.6919,433000,1,1
180.149.136.247-10.42.0.42-80-45881-6,17-09-22,4540000000000.0,Single Currency Card,travel,55.522218,Jerry,Kelly,Male,45,40.817,-74.0,307000,0,0
172.217.12.166-10.42.0.211-443-33500-6,18-12-22,2260000000000000.0,EaseMyTrip,shopping_net,183.31063999999998,Juan,Sherman,Male,83,29.3641,-98.4924,655275,0,0
219.142.78.217-10.42.0.151-80-51734-6,17-06-21,4750000000000.0,First Wealth Credit Card ,kids_pets,400.735862,Carrie,Washington,Female,53,41.4802,-86.6919,392000,1,1
157.56.52.45-10.42.0.211-40024-60774-17,31-03-21,379000000000000.0,Elite Credit Card,home,526.403412,Debra,Eaton,Female,62,33.5494,-111.9565,1180000,1,1
172.217.3.106-10.42.0.42-443-44873-6,21-03-22,3560000000000000.0,Dynamic Currency Conversion,home,789.357067,Robert,Ashley,Male,60,38.046,-122.1866,359950,0,0
172.217.3.110-10.42.0.211-80-59149-6,03-06-21,4950000000000000.0,Single Currency Card,kids_pets,68.26235600000001,Kimberly,Miller,Female,65,37.9943,-88.9417,360000,1,1
203.205.158.63-10.42.0.151-80-36740-6,09-12-22,4590000000000000.0,EaseMyTrip,misc_pos,109.15291699999999,Michelle,Gregory,Female,62,32.5486,-80.307,566000,0,0
224.0.0.251-10.42.0.1-5353-5353-17,10-01-22,5360000000000000.0,Dynamic Currency Conversion,entertainment,2584.5899170000002,Michael,Francis,Male,58,45.7801,-111.1439,700000,1,1
10.42.0.211-10.42.0.1-19756-53-17,19-02-21,4940000000000000.0,Dynamic Currency Conversion,entertainment,169.81431,Lance,Wagner,Male,65,32.8088,-83.17399999999999,415000,0,0
174.35.73.149-10.42.0.211-80-54869-6,15-10-22,36700000000000.0,Single Currency Card,food_dining,155.235425,Jessica,Perez,Female,66,33.2887,-111.0985,199500,1,1
180.149.138.210-10.42.0.211-80-36047-6,10-10-21,4190000000000000.0,EaseMyTrip,shopping_pos,913.5801449999999,Jennifer,Spencer,Female,67,39.6251,-82.7552,749000,0,0
174.35.73.168-10.42.0.42-443-41029-6,04-03-21,3520000000000000.0,Single Currency Card,health_fitness,5.458904,William,Cannon,Male,59,37.5802,-80.5248,680000,0,0
172.217.6.238-10.42.0.151-443-51118-6,19-05-21,3580000000000000.0,EaseMyTrip,entertainment,1371.137719,Chris,Dixon,Male,63,38.7735,-86.6285,400000,0,0
172.217.8.3-10.42.0.42-80-44814-6,25-12-22,676000000000.0,Dynamic Currency Conversion,shopping_pos,472.70323600000006,Jessica,Werner,Female,74,39.4125,-80.6352,608000,0,0
206.126.112.141-10.42.0.42-443-46484-6,23-08-21,180000000000000.0,Single Currency Card,health_fitness,176.295409,Mackenzie,Salazar,Female,35,42.9207,-91.0685,589900,0,0
172.217.11.3-10.42.0.211-443-34502-6,30-04-21,4.54e+18,EaseMyTrip,food_dining,140.098388,Nathan,Mendoza,Male,59,35.9866,-106.0654,480000,1,1
202.77.129.54-10.42.0.42-80-45063-6,03-03-21,30000000000000.0,First Wealth Credit Card ,kids_pets,117.97328200000001,Allison,Ayala,Female,52,26.4722,-81.8122,1059500,1,1
192.229.173.173-10.42.0.211-80-50446-6,03-11-21,30400000000000.0,Elite Credit Card,misc_pos,191.837369,Danielle,Evans,Female,53,42.1939,-76.7361,915000,0,0
203.205.158.23-10.42.0.211-80-39484-6,30-07-22,4.76e+18,Dynamic Currency Conversion,kids_pets,678.362107,Diana,Jacobs,Female,66,36.3924,-91.9932,695000,0,0
10.42.0.211-104.209.188.76-46828-443-6,26-05-22,30000000000000.0,Single Currency Card,personal_care,43.89699,Allison,Ayala,Female,76,26.4722,-81.8122,899900,0,0
10.42.0.151-10.42.0.1-33190-53-17,12-10-21,4920000000000000.0,EaseMyTrip,home,117.97701799999999,Heather,Chase,Female,67,40.3359,-79.6607,499950,1,1
10.42.0.42-47.88.66.107-54337-80-6,30-05-21,3560000000000000.0,Dynamic Currency Conversion,shopping_pos,1092.3033189999999,Janet,Turner,Female,64,46.1838,-101.2589,533112,1,1
10.42.0.211-10.42.0.1-62150-53-17,12-10-22,3580000000000000.0,Dynamic Currency Conversion,home,187.681228,Deborah,Fisher,Female,66,35.0203,-106.5503,303210,1,1
151.101.1.140-10.42.0.151-443-33176-6,30-10-21,30100000000000.0,Single Currency Card,entertainment,648.228886,Stephanie,Middleton,Female,46,41.0001,-78.2357,525000,1,1
10.42.0.151-106.11.94.6-33611-443-6,24-08-21,30000000000000.0,EaseMyTrip,food_dining,312.343947,John,Peters,Male,60,32.9013,-91.0286,399950,1,1
10.42.0.151-10.42.0.1-54963-53-17,30-05-22,30200000000000.0,First Wealth Credit Card ,entertainment,1572.040565,Dalton,Jones,Male,45,45.3637,-84.4695,850830,0,0
10.42.0.211-106.39.162.36-43643-80-6,08-02-22,6540000000000000.0,Elite Credit Card,kids_pets,519.80399,Jodi,Rodriguez,Female,54,36.0244,-90.9288,371500,1,1
175.100.207.206-10.42.0.211-80-46282-6,13-02-22,213000000000000.0,Dynamic Currency Conversion,kids_pets,7639.575747,Zachary,Allen,Male,63,41.2001,-92.1354,522000,0,0
172.217.10.238-10.42.0.151-443-58013-6,03-05-22,2720000000000000.0,Single Currency Card,food_dining,759.107707,Melissa,Aguilar,Female,56,36.522,-87.34899999999999,588000,0,0
10.42.0.151-23.206.162.129-34289-80-6,11-02-22,30200000000000.0,EaseMyTrip,entertainment,81.36493399999999,Rebecca,Butler,Female,50,47.5375,-95.9941,276900,0,0
10.42.0.211-64.71.142.95-58647-443-6,20-05-22,561000000000.0,Dynamic Currency Conversion,personal_care,147.921516,Audrey,Martinez,Female,24,41.0356,-85.7358,248000,1,1
172.217.10.42-10.42.0.151-443-52853-6,05-05-22,4270000000000000.0,EaseMyTrip,health_fitness,97.069542,Joshua,Bryant,Male,44,40.201,-98.0684,280000,0,0
172.217.12.174-10.42.0.151-443-60540-6,13-04-21,3520000000000000.0,Dynamic Currency Conversion,health_fitness,763.877119,Audrey,Gonzalez,Female,73,40.7268,-124.2174,495000,1,1
10.42.0.151-52.76.120.197-36990-80-6,08-11-21,630000000000.0,Single Currency Card,personal_care,72.47544,Meredith,Ayala,Female,47,45.67100000000001,-121.8686,665000,0,0
10.42.0.211-10.42.0.1-30886-53-17,13-06-22,30600000000000.0,EaseMyTrip,personal_care,918.350562,Morgan,Smith,Female,74,35.1836,-81.4552,290300,1,1
174.35.73.97-10.42.0.42-80-45670-6,09-01-23,3550000000000000.0,Dynamic Currency Conversion,shopping_pos,738.273311,Sara,Harris,Female,71,44.232,-74.4905,527000,0,0
172.217.12.136-10.42.0.42-443-41112-6,14-10-22,6010000000000000.0,Single Currency Card,shopping_net,175.39498,Lauren,Butler,Female,58,36.0557,-96.0602,487028,1,1
10.42.0.211-10.42.0.1-45799-53-17,14-09-21,4100000000000000.0,EaseMyTrip,personal_care,203.83871200000002,Brooke,Rodriguez,Female,22,33.6401,-116.5567,325000,1,1
10.42.0.151-10.42.0.1-39533-53-17,21-09-22,4710000000000000.0,First Wealth Credit Card ,home,1313.547582,Susan,Shah,Female,61,36.7558,-83.1838,799000,0,0
172.217.10.46-10.42.0.42-443-55077-6,14-11-21,3520000000000000.0,Elite Credit Card,travel,159.29742,Grace,Williams,Female,57,32.6176,-86.9475,7062500,1,1
173.194.66.188-10.42.0.151-5228-51776-6,13-08-22,30100000000000.0,Dynamic Currency Conversion,entertainment,531.0716160000001,Brianna,Foley,Female,59,35.9335,-84.1481,354000,0,0
10.42.0.211-104.192.110.245-48471-80-6,25-06-22,375000000000000.0,Single Currency Card,food_dining,404.950458,Daniel,Escobar,Male,43,42.2203,-83.3583,262500,0,0
203.205.158.63-10.42.0.151-80-36744-6,28-10-22,3560000000000000.0,EaseMyTrip,food_dining,173.69663799999998,Janet,Turner,Female,78,46.1838,-101.2589,560200,1,1
172.217.3.99-10.42.0.211-443-46397-6,14-08-21,3550000000000000.0,Dynamic Currency Conversion,home,365.87280499999997,Sharon,Johnson,Female,63,48.34,-122.3456,220000,1,1
10.42.0.211-106.11.92.14-59237-443-6,22-02-23,4840000000000000.0,Dynamic Currency Conversion,health_fitness,287.150626,Susan,Hardy,Female,60,46.0062,-86.2555,650000,0,0
172.217.12.131-10.42.0.151-443-44894-6,09-05-21,2270000000000000.0,Single Currency Card,home,1803.2157129999998,Shannon,Patterson,Female,48,42.6835,-77.8664,435000,1,1
203.205.128.137-10.42.0.151-80-59487-6,08-01-21,30100000000000.0,EaseMyTrip,entertainment,153.216454,Amanda,Williams,Female,44,39.1412,-94.3515,800000,0,0
10.42.0.42-31.13.71.1-49993-443-6,04-02-22,6010000000000000.0,First Wealth Credit Card ,shopping_net,128.725608,Allison,Allen,Female,62,34.2853,-91.3336,1010000,1,1
10.42.0.211-10.42.0.1-10702-53-17,22-02-23,4030000000000000.0,Elite Credit Card,kids_pets,352.17312999999996,Krystal,Key,Female,69,41.1762,-79.1976,200000,0,0
209.10.120.26-10.42.0.211-80-41008-6,14-08-21,3570000000000000.0,EaseMyTrip,personal_care,18.113017000000003,Amanda,Vance,Female,52,31.8351,-101.0017,295000,1,1
10.42.0.211-10.42.0.1-32586-53-17,22-03-22,30000000000000.0,Dynamic Currency Conversion,kids_pets,855.39844,Allison,Ayala,Female,60,26.4722,-81.8122,580379,0,0
10.42.0.211-10.42.0.1-45634-53-17,04-07-21,5390000000000000.0,Single Currency Card,health_fitness,3043.715928,Charles,Preston,Male,62,43.2064,-90.9405,875000,0,0
10.42.0.211-121.12.98.62-47803-80-6,05-07-21,30100000000000.0,EaseMyTrip,misc_pos,703.503256,Jared,Velazquez,Male,63,40.4109,-74.238,515000,0,0
10.42.0.42-52.71.92.11-40584-443-6,04-05-21,3540000000000000.0,Dynamic Currency Conversion,personal_care,185.221234,Margaret,Lam,Female,35,40.4603,-79.0097,599000,0,0
192.229.163.180-10.42.0.151-443-58364-6,05-05-21,30100000000000.0,Single Currency Card,home,92.417583,Nicholas,Thornton,Male,62,48.6669,-96.5969,285000,0,0
10.42.0.211-10.42.0.1-28029-53-17,09-12-22,4950000000000000.0,EaseMyTrip,shopping_pos,700.5784769999999,Kimberly,Miller,Female,68,37.9943,-88.9417,290000,1,1
10.42.0.151-10.42.0.1-42043-53-17,15-05-21,4910000000000000.0,First Wealth Credit Card ,shopping_pos,55.553231000000004,Lauren,Torres,Female,55,32.2779,-97.2351,355000,1,1
10.42.0.1-10.42.0.42-53-30241-17,07-08-21,3590000000000000.0,Elite Credit Card,personal_care,818.65483,Brian,Williams,Male,67,28.5697,-80.8191,381000,0,0
10.42.0.211-123.125.29.220-35741-80-6,15-05-21,4830000000000000.0,Dynamic Currency Conversion,home,1797.5880690000001,Tami,Forbes,Female,69,41.6983,-70.3001,571000,0,0
206.126.112.142-10.42.0.151-443-37218-6,14-02-23,3550000000000000.0,Single Currency Card,health_fitness,179.19571000000002,Jonathan,Castro,Male,49,35.1959,-83.8228,852600,0,0
10.42.0.1-10.42.0.42-53-17589-17,22-10-21,3550000000000000.0,EaseMyTrip,food_dining,1690.030475,Keith,Sanders,Male,66,33.4783,-90.5142,1085000,1,1
202.77.129.150-10.42.0.211-80-37135-6,15-07-22,2380000000000000.0,Dynamic Currency Conversion,home,105.32373600000001,Patrick,Vaughan,Male,39,43.745,-70.9092,371000,1,1
10.42.0.151-106.11.129.143-58301-80-6,15-01-23,180000000000000.0,Dynamic Currency Conversion,home,76.806928,Krystal,Gamble,Female,52,39.6747,-76.8941,514000,1,1
180.163.255.159-10.42.0.211-443-40634-6,31-10-22,4680000000000000.0,Single Currency Card,personal_care,340.787739,Tammy,Davis,Female,41,39.9148,-80.73100000000001,386000,1,1
10.42.0.211-10.42.0.1-52657-53-17,13-12-22,371000000000000.0,EaseMyTrip,misc_pos,29.259869000000002,Stacy,Lambert,Female,58,38.9311,-89.2463,464000,1,1
172.217.9.234-10.42.0.151-443-36582-6,08-12-22,4630000000000000.0,First Wealth Credit Card ,kids_pets,587.744916,Mackenzie,Smith,Female,43,41.6414,-96.5232,335000,0,0
10.42.0.211-10.42.0.1-60394-53-17,22-12-22,676000000000.0,Elite Credit Card,food_dining,151.412643,Amanda,Spencer,Female,59,41.0767,-74.5982,740000,1,1
202.77.129.54-10.42.0.151-80-40612-6,30-03-21,676000000000.0,Dynamic Currency Conversion,home,177.898546,Donald,Evans,Male,75,39.2669,-119.8174,465000,0,0
10.42.0.211-123.125.115.164-43491-443-6,03-08-21,2250000000000000.0,Single Currency Card,food_dining,74.698385,Barbara,Nelson,Female,37,30.945999999999998,-83.2474,700000,0,0
203.205.179.172-10.42.0.151-80-44156-6,02-03-23,213000000000000.0,EaseMyTrip,shopping_pos,599.949312,Margaret,Curtis,Female,54,32.153,-90.1217,785000,0,0
10.42.0.151-23.101.151.89-50575-443-6,15-06-22,4.69e+18,Dynamic Currency Conversion,entertainment,732.309926,Steven,Brooks,Male,33,40.9207,-96.16799999999999,350000,1,1
10.42.0.151-31.13.80.5-53975-443-6,24-12-21,38000000000000.0,Single Currency Card,personal_care,195.58302700000002,Sonya,Jensen,Female,45,43.8967,-89.8219,148000,0,0
10.42.0.1-10.42.0.42-53-25041-17,24-10-22,3540000000000000.0,EaseMyTrip,personal_care,121.91279399999999,Margaret,Lam,Female,45,40.4603,-79.0097,530000,1,1
10.42.0.151-52.84.134.181-58241-443-6,22-03-21,4900000000000.0,Dynamic Currency Conversion,shopping_pos,851.600335,Michael,Johnson,Male,46,33.9056,-118.0818,349000,0,0
10.42.0.211-10.42.0.1-52696-53-17,07-08-22,3570000000000000.0,Single Currency Card,health_fitness,845.927334,Thomas,Cross,Male,55,41.8114,-93.4855,240000,1,1
172.217.10.10-10.42.0.151-443-58740-6,09-05-22,213000000000000.0,EaseMyTrip,personal_care,129.562455,Alan,Colon,Male,54,43.0351,-108.2024,330000,0,0
10.42.0.42-23.194.180.131-56261-443-6,24-08-22,2260000000000000.0,First Wealth Credit Card ,food_dining,128.751781,Juan,Sherman,Male,59,29.3641,-98.4924,735000,1,1
172.217.10.67-10.42.0.151-443-59371-6,07-01-22,630000000000.0,Elite Credit Card,food_dining,312.343947,Rachel,Daniels,Female,47,46.3535,-86.6345,545000,1,1
172.217.10.238-10.42.0.151-443-47284-6,05-06-21,30600000000000.0,Dynamic Currency Conversion,personal_care,1146.6303269999999,Gina,Morrison,Female,61,40.5891,-75.4645,214950,0,0
172.217.11.14-10.42.0.151-443-42435-17,22-11-21,676000000000.0,Single Currency Card,health_fitness,481.88774299999994,Jessica,Werner,Female,66,39.4125,-80.6352,657500,1,1
172.217.10.141-10.42.0.42-443-34619-6,01-09-21,2450000000000000.0,EaseMyTrip,kids_pets,190.13155600000002,Robert,Andrade,Male,56,47.0874,-93.9196,476000,0,0
10.42.0.211-66.231.239.124-34823-80-6,08-05-22,38300000000000.0,Dynamic Currency Conversion,shopping_pos,200.87882199999999,Candice,Brown,Female,57,33.3749,-99.8473,2888000,0,0
10.42.0.211-10.42.0.1-60945-53-17,29-09-22,4150000000000000.0,Dynamic Currency Conversion,entertainment,188.516174,Tanner,Carroll,Male,51,40.1008,-80.0652,110000,1,1
10.42.0.211-106.11.14.99-50659-443-6,01-02-22,4150000000000000.0,Single Currency Card,home,163.37031299999998,Tanner,Carroll,Male,55,40.1008,-80.0652,292000,1,1
10.42.0.211-23.23.129.231-45964-443-6,19-10-21,4670000000000000.0,EaseMyTrip,entertainment,1365.627377,Kenneth,Edwards,Male,56,40.8618,-85.6067,317000,0,0
172.217.9.238-10.42.0.151-443-35599-6,01-02-22,3600000000000000.0,First Wealth Credit Card ,personal_care,979.6831990000001,Sara,Ramirez,Female,44,40.8626,-91.9534,455000,1,1
222.73.28.96-10.42.0.151-80-55804-6,25-08-22,180000000000000.0,Elite Credit Card,home,1842.365907,Charles,Robles,Male,67,27.7898,-82.7243,1365000,0,0
10.42.0.211-52.84.29.134-60623-443-6,18-01-23,2290000000000000.0,Dynamic Currency Conversion,personal_care,1785.2223969999998,Richard,Brown,Male,62,31.881999999999998,-88.9981,460000,1,1
10.42.0.1-10.42.0.42-53-26346-17,05-03-23,376000000000000.0,Single Currency Card,home,179.685335,Tyler,Garcia,Male,58,38.4207,-79.4629,405000,0,0
10.42.0.211-123.125.115.164-43270-443-6,12-09-22,3500000000000000.0,EaseMyTrip,personal_care,1817.698864,Danielle,Allen,Female,48,32.274,-104.0914,333000,1,1
10.42.0.151-10.42.0.1-6633-53-17,27-07-21,4680000000000000.0,Dynamic Currency Conversion,misc_pos,1148.353805,Charles,Carrillo,Male,67,33.9143,-118.3493,427000,0,0
172.217.12.138-10.42.0.151-443-40529-6,13-11-22,6590000000000000.0,EaseMyTrip,food_dining,89.231655,Melissa,Meza,Female,62,26.7383,-80.27600000000001,742000,0,0
10.42.0.211-10.42.0.1-17492-53-17,26-01-21,6510000000000000.0,Dynamic Currency Conversion,entertainment,4522.22913,Alice,Kemp,Female,62,33.431,-93.8765,465000,0,0
208.80.154.224-10.42.0.211-443-41412-6,25-07-21,30300000000000.0,Single Currency Card,home,2741.09648,Andrew,Patterson,Male,37,35.5762,-91.4539,809950,0,0
10.42.0.211-119.161.8.76-38555-443-6,05-08-22,341000000000000.0,EaseMyTrip,food_dining,755.4610230000001,Tyler,Wright,Male,64,42.5164,-82.9832,619400,0,0
172.217.10.110-10.42.0.151-443-49152-6,01-05-21,4070000000000000.0,Dynamic Currency Conversion,home,268.760421,Kimberly,Martin,Female,33,38.4257,-81.9943,762400,1,1
216.58.217.99-10.42.0.211-443-60826-6,22-11-21,375000000000000.0,Single Currency Card,personal_care,1006.614717,Shannon,Bell,Female,45,47.0999,-96.727,535000,1,1
10.42.0.42-88.212.201.195-54591-443-6,11-09-22,4980000000000.0,EaseMyTrip,home,71.08943000000001,Joseph,Spencer,Male,54,40.0113,-80.9701,881000,0,0
10.42.0.211-98.139.180.180-57319-443-6,06-08-21,4900000000000.0,First Wealth Credit Card ,health_fitness,200.169985,Michael,Johnson,Male,40,33.9056,-118.0818,813000,0,0
172.217.3.106-10.42.0.42-443-46385-6,14-11-21,3560000000000000.0,Elite Credit Card,entertainment,642.629679,Michael,Lee,Male,43,41.06399999999999,-72.3366,234000,0,0
10.42.0.151-106.39.169.66-44302-80-6,25-12-21,2290000000000000.0,Dynamic Currency Conversion,home,170.242711,Jeff,Elliott,Male,57,33.9659,-80.9355,308900,1,1
10.42.0.211-10.42.0.1-33449-53-17,03-05-21,4870000000000000.0,Single Currency Card,travel,1764.680048,Lauren,Williams,Female,53,45.4093,-122.6847,450000,1,1
10.42.0.211-10.42.0.1-58834-53-17,22-09-22,3580000000000000.0,EaseMyTrip,food_dining,8791.735512000001,Terrance,Mckinney,Male,63,34.4596,-93.6743,547500,1,1
203.205.158.62-10.42.0.151-80-52951-6,22-02-23,30400000000000.0,Dynamic Currency Conversion,travel,335.657631,Danielle,Evans,Female,69,42.1939,-76.7361,399950,1,1
172.217.12.174-10.42.0.42-80-42848-6,14-12-22,30400000000000.0,Dynamic Currency Conversion,shopping_net,194.460262,Linda,Sanchez,Female,65,41.5744,-75.5881,516000,1,1
172.217.9.238-10.42.0.151-443-40514-6,05-08-22,502000000000.0,Single Currency Card,kids_pets,138.72196,Jessica,Dominguez,Female,68,33.9845,-85.9077,250000,0,0
172.217.10.238-10.42.0.151-443-37984-6,20-12-21,5540000000000000.0,EaseMyTrip,home,113.24894599999999,Kenneth,Foster,Male,46,42.6911,-71.1605,475000,1,1
10.42.0.1-10.42.0.42-53-54667-17,03-07-21,676000000000.0,First Wealth Credit Card ,home,582.7530419999999,Vicki,Mendoza,Female,66,39.7562,-98.4462,415000,0,0
10.42.0.211-119.146.74.49-46645-443-6,30-03-22,2710000000000000.0,Elite Credit Card,home,118.53818100000001,Jenna,Brooks,Female,70,30.4066,-91.1468,545000,0,0
10.42.0.1-10.42.0.42-53-63308-17,31-05-22,4.72e+18,EaseMyTrip,health_fitness,493.967774,Robert,Drake,Male,64,36.6966,-96.7869,329950,0,0
172.217.10.138-10.42.0.211-443-43269-6,13-09-21,4.72e+18,Dynamic Currency Conversion,health_fitness,593.3116610000001,Robert,Drake,Male,66,36.6966,-96.7869,1325000,1,1
172.217.10.14-10.42.0.211-443-32967-6,16-11-21,3580000000000000.0,Single Currency Card,shopping_pos,734.58611,Jessica,Ward,Female,61,33.5623,-112.0559,784000,0,0
10.42.0.151-10.42.0.1-9214-53-17,03-12-22,6010000000000000.0,EaseMyTrip,misc_pos,841.5251880000001,Kristen,Allen,Female,75,41.6423,-104.1974,610750,1,1
10.42.0.42-54.239.17.112-44059-443-6,30-10-22,630000000000.0,Dynamic Currency Conversion,food_dining,451.616978,Stephanie,Gill,Female,61,48.8878,-118.2105,578000,0,0
10.42.0.211-10.42.0.1-44521-53-17,01-11-21,3520000000000000.0,Single Currency Card,home,1860.347671,William,Cannon,Male,43,37.5802,-80.5248,1485000,1,1
10.42.0.211-10.42.0.1-28414-53-17,13-10-22,3590000000000000.0,EaseMyTrip,food_dining,985.7845179999999,Brian,Williams,Male,53,28.5697,-80.8191,501000,0,0
10.42.0.211-14.17.42.57-41771-80-6,04-11-22,2300000000000000.0,First Wealth Credit Card ,shopping_net,288.284812,Judy,Hogan,Female,52,40.6816,-73.9798,465250,1,1
10.42.0.211-111.1.17.152-44468-8077-6,04-08-22,340000000000000.0,Elite Credit Card,personal_care,269.813501,Sophia,Dickson,Female,46,36.1183,-79.5685,2250000,1,1
10.42.0.211-77.234.44.200-53261-80-6,29-10-21,349000000000000.0,EaseMyTrip,health_fitness,161.507699,Megan,Murphy,Female,63,40.4542,-98.6538,1095000,0,0
172.217.11.35-10.42.0.151-443-48860-6,21-10-22,374000000000000.0,Dynamic Currency Conversion,home,658.6887820000001,Sarah,Bishop,Female,53,31.929000000000002,-97.6443,315000,1,1
10.42.0.211-27.221.28.142-41063-80-6,21-12-21,4120000000000000.0,EaseMyTrip,kids_pets,129.84145,Sydney,Montoya,Female,43,30.5012,-87.8835,900000,0,0
